source,type,number,desc
py,properties,8507,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8507,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8508,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8508,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8509,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8509,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8510,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8510,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8511,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8511,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8512,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8512,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8513,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8513,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8514,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8514,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8515,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8515,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8516,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8516,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8517,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8517,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8518,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8518,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8519,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8519,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8520,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8520,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8521,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8521,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,properties,8522,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8522,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8523,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8524,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8525,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8526,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8527,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8528,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8529,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8530,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8601,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8602,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8603,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
snowflake,properties,8604,"{""bank_book_type"": ""Principal"", ""bearing_interest"": ""NonBearingInterest"", ""financial_type"": ""ProfitAndLoss"", ""linkage_basis"": ""NonIndexedNis"", ""operation_type"": ""Operational""}"
py,filters,1000,{}
py,filters,1001,{}
py,filters,1002,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""daily""}"
py,filters,1003,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""daily""}"
py,filters,1004,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""weekly""}"
py,filters,1005,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""weekly""}"
py,filters,1006,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""period""}"
py,filters,1007,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""period""}"
py,filters,1008,"{""account_number"": 1340010001039, ""bank_code"": 99, ""is_term"": 0, ""product_name"": ""findb.fin_deposits""}"
py,filters,1015,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""window""}"
py,filters,1016,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""window""}"
py,filters,1200,"{""bank_code"": 12, ""is_term"": 0, ""product_name"": ""findb.fin_deposits""}"
py,filters,1201,"{""bank_code"": 10, ""is_term"": 0, ""product_name"": ""findb.fin_deposits""}"
py,filters,1202,"{""bank_code"": 31, ""is_term"": 0, ""product_name"": ""findb.fin_deposits""}"
py,filters,1203,"{""bank_code"": 12, ""interest_rate_type"": ""Fixed"", ""is_term"": 1, ""product_name"": ""findb.fin_deposits""}"
py,filters,1204,"{""bank_code"": 10, ""interest_rate_type"": ""Fixed"", ""is_term"": 1, ""product_name"": ""findb.fin_deposits""}"
py,filters,1205,"{""bank_code"": 31, ""interest_rate_type"": ""Fixed"", ""is_term"": 1, ""product_name"": ""findb.fin_deposits""}"
py,filters,1206,"{""bank_code"": 12, ""interest_rate_type"": ""Fixed"", ""is_term"": 1, ""product_name"": ""findb.fin_deposits""}"
py,filters,1207,"{""bank_code"": 10, ""interest_rate_type"": ""Fixed"", ""is_term"": 1, ""product_name"": ""findb.fin_deposits""}"
py,filters,1208,"{""bank_code"": 31, ""interest_rate_type"": ""Fixed"", ""is_term"": 1, ""product_name"": ""findb.fin_deposits""}"
py,filters,1240,"{""account_number"": 344010150, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits""}"
py,filters,1241,"{""account_number"": 344010150, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits""}"
py,filters,1300,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1301,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1302,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1303,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1304,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1305,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1306,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1307,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1308,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1309,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1310,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1311,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1312,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1313,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1315,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1316,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1317,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1318,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1319,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1320,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1321,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1339,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1340,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1341,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,1342,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1343,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1344,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,1345,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1346,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1347,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1348,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1349,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1350,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,1600,"{""number"": 1600, ""product_name"": ""findb.operational_accounts""}"
py,filters,1601,"{""number"": 1601, ""product_name"": ""findb.operational_accounts""}"
py,filters,1602,"{""number"": 1602, ""product_name"": ""findb.operational_accounts""}"
py,filters,1603,"{""number"": 1603, ""product_name"": ""findb.operational_accounts""}"
py,filters,1604,"{""number"": 1604, ""product_name"": ""findb.operational_accounts""}"
py,filters,1605,"{""number"": 1605, ""product_name"": ""findb.operational_accounts""}"
py,filters,1606,"{""number"": 1606, ""product_name"": ""findb.operational_accounts""}"
py,filters,1607,"{""number"": 1607, ""product_name"": ""findb.operational_accounts""}"
py,filters,1608,"{""number"": 1608, ""product_name"": ""findb.operational_accounts""}"
py,filters,1609,"{""number"": 1609, ""product_name"": ""findb.operational_accounts""}"
py,filters,1900,"{""number"": 1900, ""product_name"": ""findb.operational_accounts""}"
py,filters,1901,"{""number"": 1901, ""product_name"": ""findb.operational_accounts""}"
py,filters,1902,"{""number"": 1902, ""product_name"": ""findb.operational_accounts""}"
py,filters,1904,"{""number"": 1904, ""product_name"": ""findb.operational_accounts""}"
py,filters,1905,"{""number"": 1905, ""product_name"": ""findb.operational_accounts""}"
py,filters,1907,"{""number"": 1907, ""product_name"": ""findb.operational_accounts""}"
py,filters,2000,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 0}"
py,filters,2001,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 0}"
py,filters,2003,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 3}"
py,filters,2004,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 3}"
py,filters,2006,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 12}"
py,filters,2007,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 12}"
py,filters,2009,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 0}"
py,filters,2010,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 0}"
py,filters,2012,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 3}"
py,filters,2013,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 3}"
py,filters,2015,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 12}"
py,filters,2016,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 12}"
py,filters,2018,"{""account_number"": 100001009, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2019,"{""account_number"": 100000002, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2020,"{""account_number"": 100000010, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2021,"{""account_number"": 100000029, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2022,"{""account_number"": 100000037, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2023,"{""account_number"": 100000045, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2024,"{""account_number"": 100000053, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2025,"{""account_number"": 100000061, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2026,"{""account_number"": 100002056, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2027,"{""account_number"": 100002048, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2029,"{""account_number"": 100001017, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2030,"{""account_number"": 100001025, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2033,"{""account_number"": 100010091, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2034,"{""account_number"": 100001033, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2036,"{""account_number"": 100002013, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2037,"{""account_number"": 100002021, ""product_name"": ""achdb.clearinghouses_accounts""}"
py,filters,2039,"{""customer_type"": ""Personal"", ""product_name"": ""depositdb.deposits""}"
py,filters,2500,{}
py,filters,2501,"{""number"": 2501, ""product_name"": ""findb.operational_accounts""}"
py,filters,2502,"{""number"": 2502, ""product_name"": ""findb.operational_accounts""}"
py,filters,2503,"{""number"": 2503, ""product_name"": ""findb.operational_accounts""}"
py,filters,2504,"{""number"": 2504, ""product_name"": ""findb.operational_accounts""}"
py,filters,2505,"{""number"": 2505, ""product_name"": ""findb.operational_accounts""}"
py,filters,2506,"{""number"": 2506, ""product_name"": ""findb.operational_accounts""}"
py,filters,2507,"{""number"": 2507, ""product_name"": ""findb.operational_accounts""}"
py,filters,2508,"{""number"": 2508, ""product_name"": ""findb.operational_accounts""}"
py,filters,2509,"{""number"": 2509, ""product_name"": ""findb.operational_accounts""}"
py,filters,2510,"{""number"": 2510, ""product_name"": ""findb.operational_accounts""}"
py,filters,2511,"{""number"": 2511, ""product_name"": ""findb.operational_accounts""}"
py,filters,2512,"{""number"": 2512, ""product_name"": ""findb.operational_accounts""}"
py,filters,2513,"{""number"": 2513, ""product_name"": ""findb.operational_accounts""}"
py,filters,2600,{}
py,filters,2601,{}
py,filters,2602,{}
py,filters,4100,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""daily""}"
py,filters,4101,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""weekly""}"
py,filters,4102,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""period""}"
py,filters,4103,"{""account_number"": 1340010001039, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits"", ""term_type"": ""window""}"
py,filters,4200,"{""bank_code"": 12, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits""}"
py,filters,4201,"{""bank_code"": 10, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits""}"
py,filters,4202,"{""bank_code"": 31, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits""}"
py,filters,4211,"{""account_number"": 344010150, ""bank_code"": 99, ""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits""}"
py,filters,4300,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,4301,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,4302,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,4303,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,4304,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,4305,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,4306,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,4307,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,4308,"{""interest_rate_type"": ""Fixed"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,4309,"{""interest_rate_type"": ""Variable"", ""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,4315,"{""interest_rate_type"": ""Fixed"", ""product_name"": ""loandb.loans""}"
py,filters,5001,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 0}"
py,filters,5002,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 3}"
py,filters,5003,"{""customer_type"": ""Personal"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 12}"
py,filters,5004,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 0}"
py,filters,5005,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 3}"
py,filters,5006,"{""customer_type"": ""Business"", ""interest_rate_type"": ""Fixed"", ""product_name"": ""depositdb.deposits"", ""term_months"": 12}"
py,filters,5107,"{""interest_rate_type"": ""Fixed"", ""product_name"": ""findb.fin_deposits""}"
py,filters,5900,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans""}"
py,filters,5901,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans""}"
py,filters,5902,"{""loan_customer_type"": ""Personal"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,5903,"{""loan_customer_type"": ""Business"", ""product_name"": ""loandb.loans_portfolios""}"
py,filters,8100,"{""number"": 8100, ""product_name"": ""findb.operational_accounts""}"
py,filters,8101,"{""number"": 8101, ""product_name"": ""findb.operational_accounts""}"
py,filters,8102,"{""number"": 8102, ""product_name"": ""findb.operational_accounts""}"
py,filters,8103,"{""number"": 8103, ""product_name"": ""findb.operational_accounts""}"
py,filters,8104,"{""number"": 8104, ""product_name"": ""findb.operational_accounts""}"
py,filters,8105,"{""number"": 8105, ""product_name"": ""findb.operational_accounts""}"
py,filters,8106,"{""number"": 8106, ""product_name"": ""findb.operational_accounts""}"
py,filters,8107,"{""number"": 8107, ""product_name"": ""findb.operational_accounts""}"
py,filters,8108,"{""number"": 8108, ""product_name"": ""findb.operational_accounts""}"
py,filters,8109,"{""number"": 8109, ""product_name"": ""findb.operational_accounts""}"
py,filters,8110,"{""number"": 8110, ""product_name"": ""findb.operational_accounts""}"
py,filters,8111,"{""number"": 8111, ""product_name"": ""findb.operational_accounts""}"
py,filters,8112,"{""number"": 8112, ""product_name"": ""findb.operational_accounts""}"
py,filters,8113,"{""number"": 8113, ""product_name"": ""findb.operational_accounts""}"
py,filters,8114,"{""number"": 8114, ""product_name"": ""findb.operational_accounts""}"
py,filters,8115,"{""number"": 8115, ""product_name"": ""findb.operational_accounts""}"
py,filters,8116,"{""number"": 8116, ""product_name"": ""findb.operational_accounts""}"
py,filters,8117,"{""number"": 8117, ""product_name"": ""findb.operational_accounts""}"
py,filters,8118,"{""number"": 8118, ""product_name"": ""findb.operational_accounts""}"
